trade_code,name
1036,嘉实企业变革股票
1039,嘉实先进制造股票
1040,新华策略精选股票
1042,华夏领先股票
1043,工银美丽城镇股票
1044,嘉实新消费股票
1047,光大国企改革股票
1048,富国新兴产业股票
1050,汇添富成长多因子量化策略股票
1054,工银新金融股票
1070,建信信息产业股票
1072,华安智能装备主题股票
1092,广发生物科技指数(QDII)
1093,广发生物科技指数美元
1097,华泰柏瑞积极优选股票
1104,华安新丝路主题股票
1105,信达澳银转型创新股票
1126,上投摩根卓越制造股票
1149,汇丰晋信恒生龙头指数C
1158,工银新材料新能源股票
1162,前海开源优势蓝筹股票A
1163,银华中国梦30股票
1166,建信环保产业股票
1167,金鹰科技创新股票
1171,工银养老产业股票
1178,前海开源再融资股票
1186,富国文体健康股票
1188,鹏华改革红利股票
1195,工银农业产业股票
1208,诺安低碳经济股票
1223,鹏华文化传媒娱乐股票
1236,博时丝路主题股票A
1245,工银生态环境股票
1277,博时国企改革股票
1291,大摩量化多策略股票
1313,上投摩根智慧互联股票
1319,农银信息传媒股票
1351,诺安中证500指数增强
1396,建信互联网+产业升级股票
1397,建信精工制造指数增强
1404,招商移动互联网产业股票基金
1409,工银互联网加股票
1410,信达澳银新能源产业股票
1416,嘉实事件驱动股票
1473,建信大安全战略精选股票
1476,中银智能制造股票
1481,华宝标普油气上游股票美元A
1482,上投摩根新兴服务股票
1490,汇添富国企创新股票
1496,工银聚焦30股票
1520,国投瑞银研究精选股票
1521,国寿安保成长优选股票
1528,诺安先进制造股票
1541,汇添富民营新动力股票
1542,国泰互联网+股票
1548,天弘上证50指数A
1549,天弘上证50指数C
1556,天弘中证500指数增强A
1557,天弘中证500指数增强C
1576,国泰智能装备股票
1577,嘉实低价策略股票
1579,国泰大农业股票
1583,安信新常态股票
1588,天弘中证800指数A
1589,天弘中证800指数C
1594,天弘中证银行指数A
1595,天弘中证银行指数C
1605,国富沪港深成长精选股票
1616,嘉实环保低碳股票
1626,国泰央企改革股票
1628,招商体育文化休闲股票
1631,天弘中证食品饮料指数A
1632,天弘中证食品饮料指数C
1637,嘉实腾讯自选股大数据策略股票
1638,前海开源优势蓝筹股票C
1643,汇丰晋信智造先锋股票A
1644,汇丰晋信智造先锋股票C
1645,国泰大健康股票
1651,工银新蓝筹股票
1663,中银互联网+股票
1672,国寿安保智慧生活股票
1677,中银战略新兴产业股票
1678,英大国企改革主题股票
1685,汇添富沪港深新价值股票
1696,南方智造股票
1703,银华沪港深增长股票
1705,泓德战略转型股票
1707,诺安高端制造股票
1714,工银文体产业股票
1717,工银前沿医疗股票
1718,工银物流产业股票
1719,工银国家战略股票
1725,汇添富高端制造股票
1726,汇添富新兴消费股票
1733,泰达宏利量化股票
1749,招商中国机遇股票
1764,广发沪港深新机遇股票
1766,上投摩根医疗健康股票
1781,建信现代服务业股票
1790,国泰智能汽车股票
1849,前海开源强势共识100强股票
1877,宝盈国家安全沪港深股票
1878,嘉实沪港深精选股票
1879,长城创业板指数增强A
1915,宝盈医疗健康沪港深股票
1917,招商量化精选股票A
1938,中欧时代先锋股票A
1974,景顺长城量化新动力股票
1975,景顺长城环保优势股票
2063,国泰沪深300指数增强C
2076,浙商中证500指数增强A
2121,广发沪港深新起点股票
2168,嘉实智能汽车股票
2199,前海开源中证军工指数C
2210,创金合信量化多因子股票A
2229,华夏经济转型股票
2289,华商改革创新股票
2300,长盛医疗行业量化配置股票
2310,创金合信沪深300指数增强A
2311,创金合信中证500指数增强
2315,创金合信沪深300指数增强C
2316,创金合信中证500指数增强C
2334,汇丰晋信大盘波动股票A
2335,汇丰晋信大盘波动股票C
2385,博时沪深300指数C
2387,工银沪港深股票A
2510,申万菱信中证500指数增强A
2556,博时丝路主题股票C
2595,博时工业4.0主题股票
2621,中欧消费主题股票A
2670,万家沪深300指数增强A
2671,万家沪深300指数增强C
2697,中欧消费主题股票C
2861,工银智能制造股票
2952,建信多因子量化股票
2980,华夏创新前沿股票
2982,广发养老指数C
3053,嘉实文体娱乐股票A
3054,嘉实文体娱乐股票C
3184,中证财通可持续发展100指数C
3190,创金合信消费主题股票A
3191,创金合信消费主题股票C
3230,创金合信医疗保健股票A
3231,创金合信医疗保健股票C
3298,嘉实物流产业股票A
3299,嘉实物流产业股票C
3312,大摩睿成中小盘弹性股票
3358,易方达中债7-10年国开债指数
3366,浙商汇金中证转型成长指数
3416,招商财经大数据股票A
3429,中证兴业中高等级信用债指数
3475,前海联合沪深300指数A
3492,前海开源外向企业股票
3548,泰达宏利沪深300指数增强
3624,创金合信资源股票发起式A
3625,创金合信资源股票发起式C
3634,嘉实农业产业股票
3646,创金合信中证1000指数增
3647,创金合信中证1000指数增
3718,易方达标普500指数美元汇
3745,广发多元新兴股票
3760,国泰中证500指数增强A
3761,国泰中证500指数增强C
3817,银华上证5年期国债指数A
3818,银华上证5年期国债指数C
3834,华夏能源革新股票
3853,金鹰信息产业股票A
3865,创金合信量化多因子股票C
3876,华宝沪深300指数增强A
3884,汇安沪深300指数增强A
3885,汇安沪深300指数增强C
3956,南方教育股票
3984,嘉实新能源新材料股票A
3985,嘉实新能源新材料股票C
3986,申万菱信中证500指数优选
3987,银华中债10年期金融债指数
3988,银华中债10年期金融债指数C
3989,银华中债5年期金融债指数A
3990,银华中债5年期金融债指数C
3995,银华中债AAA信用债指数A
3996,银华中债AAA信用债指数C
4075,交银医药创新股票
4085,工银国债(7-10年)指数A
4086,工银国债(7-10年)指数
4189,华商消费行业股票
4190,招商沪深300指数增强A
4191,招商沪深300指数增强C
4192,招商中证500指数A
4193,招商中证500指数C
4194,招商中证1000指数增强A
4195,招商中证1000指数增强C
4241,中欧时代先锋股票C
4243,广发道琼斯石油指数人民币C
4272,中融量化小盘股票A
4273,中融量化小盘股票C
4292,鹏华沪深港互联网股票
4350,汇丰晋信价值先锋股票
4408,招商深证100指数C
4410,招商央视财经50指数C
4450,嘉实前沿科技沪港深股票
4484,泰达宏利业绩股票A
4485,泰达宏利业绩股票C
4512,海富通沪深300指数增强C
4513,海富通沪深300指数增强A
4532,民生加银中证港股通指数A
4533,民生加银中证港股通指数C
4606,上投摩根优选多因子股票
4616,中欧电子信息产业沪港深股票A
4640,华夏节能环保股票
4683,建信高端医疗股票
4686,华夏研究精选股票
4698,博时军工主题股票
4716,信诚量化阿尔法股票
4730,建信量化事件驱动股票
4746,易方达上证50指数C
4784,招商稳健优选股票
4788,富荣沪深300指数增强A
4789,富荣沪深300指数增强C
4790,富荣中证500指数A
4791,富荣中证500指数C
4805,长信消费精选量化股票
4812,中欧先进制造股票A
4813,中欧先进制造股票C
4851,广发医疗保健股票A
4854,广发中证全指汽车指数A
4855,广发中证全指汽车指数C
4856,广发中证全指建筑材料指数A
4857,广发中证全指建筑材料指数C
4858,长信量化多策略股票C
4870,融通创业板指数C
4874,融通巨潮100指数C
4875,融通深证成份指数C
4876,融通深证100指数C
4925,长信低碳环保行业量化股票
4945,长信中证500指数增强
4995,广发品牌消费股票发起式
4996,广发恒生中型股指数C
4997,广发高端制造股票
5009,申万菱信行业轮动股票
5033,银华智能汽车量化股票发起式A
5034,银华智能汽车量化股票发起式C
5035,银华信息科技量化股票发起式
5036,银华信息科技量化股票发起式
5051,上投标普港股通低波红利指数
5052,上投标普港股通低波红利指数C
5062,博时中证500指数增强A
5063,广发中证全指家用电器指数A
5064,广发中证全指家用电器指数C
5093,中银中债7-10年期国开债指数
5106,银华农业产业股票发起式
5113,平安沪深300指数量化A
5114,平安沪深300指数量化C
5125,华宝标普中国A股红利机会指数C
5137,长信沪深300指数增强A
5152,农银沪深300指数C
5161,华商上游产业股票
5188,海富通量化前锋股票C
5189,海富通量化前锋股票A
5223,广发中证基建工程指数A
5224,广发中证基建工程指数C
5235,银华食品饮料量化股票发起式
5236,银华食品饮料量化股票发起式
5239,银华文体娱乐量化股票发起式A
5240,银华文体娱乐量化股票发起式C
5248,新华沪深300指数增强A
5259,建信龙头企业股票
5267,嘉实价值精选股票
5279,华泰紫金红利低波指数发起
5303,嘉实医药健康股票A
5304,嘉实医药健康股票C
5310,广发电子信息传媒股票
5313,万家中证1000指数增强A
5314,万家中证1000指数增强C
5328,前海开源价值策略股票
5339,兴业中证国有企业指数增强A
5402,广发资源优选股票
5414,创金合信国证A股指数A
5415,创金合信国证A股指数C
5457,景顺长城量化小盘股票
5495,创金合信科技成长股票A
5496,创金合信科技成长股票C
5502,华泰紫金智能量化股票发起
5505,前海开源中药股票A
5506,前海开源中药股票C
5530,汇添富价值多因子股票
5563,创金合信国证1000指数A
5564,创金合信国证1000指数C
5565,创金合信国证2000指数A
5566,创金合信国证2000指数C
5569,中融智选红利股票A
5570,中融智选红利股票C
5612,嘉实核心优势股票发起式
5620,中欧品质消费股票A
5621,中欧品质消费股票C
5623,广发中债1-3年农发债指数A
5624,广发中债1-3年农发债指数
5628,汇安趋势动力股票A
5629,汇安趋势动力股票C
5633,建信中证500指数增强C
5635,博时量化多策略股票A
5636,博时量化多策略股票C
5660,嘉实资源精选股票A
5661,嘉实资源精选股票C
5662,嘉实金融精选股票A
5663,嘉实金融精选股票C
5669,前海开源公用事业股票
5676,易方达标普消费品指数C
5691,南方中证100指数C
5702,恒生前海港股通高股息指数
5707,富国港股通量化精选股票型
5763,中欧电子信息产业沪港深股票
5777,广发科技动力股票
5795,博时中证500指数增强C
5802,添富智能制造股票
5825,申万菱信智能驱动股票
5826,华夏潜龙精选股票
5867,国泰沪深300指数C
5870,鹏华沪深300指数增强
5885,金鹰信息产业股票C
5894,华夏优势精选股票
5919,天弘中证500指数C
5927,创金合信新能源汽车股票A
5928,创金合信新能源汽车股票C
5960,博时量化价值股票A
5961,博时量化价值股票C
5962,宝盈人工智能股票A
5963,宝盈人工智能股票C
5965,安信中证500指数增强A
5966,安信中证500指数增强C
5968,创金合信工业周期股票A
5969,创金合信工业周期股票C
5970,国泰消费优选股票
5994,国投中证500指数量化增强A
6002,工银医药健康股票A
6003,工银医药健康股票C
6020,广发沪深300指数增强A
6021,广发沪深300指数增强C
6048,长城中证500指数增强A
6080,海富通电子传媒股票C
6081,海富通电子传媒股票A
6106,景顺长城量化港股通股票
6138,国联安价值优选股票
6165,建信中证1000指数增强A
6166,建信中证1000指数增强C
6228,中欧医疗创新股票A
6229,中欧医疗创新股票C
6251,银华兴盛股票
6257,信达澳银先进智造股票型
6263,易方达香港小型股指数C
6265,红土创新新科技股票
6346,安信量化优选股票A
6347,安信量化优选股票C
6350,中金MSCI中国A股价值指数C
6351,中金MSCI中国A股红利指数A
6352,中金MSCI中国A股红利指数C
6395,华夏上证50AH优选指数C
6479,广发纳斯达克100指数C
6486,广发中证1000指数A
6487,广发中证1000指数C
6502,财通集成电路产业股票A
6503,财通集成电路产业股票C
6524,前海开源MSCI中国A股指数A
6525,前海开源MSCI中国A股指数C
6578,泰康中证港股通非银指数A
6579,泰康中证港股通非银指数C
6600,人保沪深300指数
6603,嘉实互融精选股票
6604,嘉实消费精选股票A
6605,嘉实消费精选股票C
6611,人保中证500指数
6614,嘉实港股通新经济指数C
6633,博时中债1-3政金债指数A
6634,博时中债1-3政金债指数C
6658,财通中证香港红利等权指数A
6659,财通中证香港红利等权指数C
6671,广发消费升级股票
6675,宝盈品牌消费股票A
6676,宝盈品牌消费股票C
6679,广发道琼斯石油指数美元现汇
6680,广发道琼斯石油指数美元现汇
6692,金信消费升级股票A
6693,金信消费升级股票C
6726,农银汇理多因子股票
6729,万家中证500指数增强A
6730,万家中证500指数增强C
6745,交银中债1-3年农发债指数A
6746,交银中债1-3年农发债指数C
6751,富国互联科技股票
6781,汇丰晋信港股通精选股票
6786,泰康港股通大消费指数A
6787,泰康港股通大消费指数C
6792,鹏华港美互联股票美元现汇
6803,嘉实互通精选股票
6809,泰康香港银行指数A
6810,泰康香港银行指数C
6816,泰康港股通地产指数A
6817,泰康港股通地产指数C
6818,安信盈利驱动股票A
6819,安信盈利驱动股票C
6868,华夏科技成长股票
6912,长城久泰沪深300指数C
6923,前海开源沪港深非周期股票A
6924,前海开源沪港深非周期股票C
6925,永赢中债1-3年政金债指数
6926,长城量化精选股票
6928,长城创业板指数增强C
6930,泰康港股通TMT指数A
6931,泰康港股通TMT指数C
6937,工银沪深300指数C
6938,鹏华中证500指数(LOF
6939,鹏华沪深300指数(LOF
6981,中金新医药股票A
7005,中金新医药股票C
7010,国寿安保中债1-3年指数A
7011,国寿安保中债1-3年指数C
7021,嘉实中债1-3政金债指数A
7022,嘉实中债1-3政金债指数C
7039,前海联合沪深300指数C
7044,博道沪深300指数增强A
7045,博道沪深300指数增强C
7078,工银3-5年国开债指数A
7079,工银3-5年国开债指数C
7080,建信中债5-10国开指数A
7081,建信中债5-10国开指数C
7089,国投中证500指数量化增强
7092,鑫元中债3-5年国开债指数A
7093,鑫元中债3-5年国开债指数
7096,大成沪深300指数C
7122,工银1-3年国开债指数A
7123,工银1-3年国开债指数C
7124,工银1-3年农发债指数A
7125,工银1-3年农发债指数C
7130,中庚小盘价值股票
7133,嘉实长青竞争优势股票A
7134,嘉实长青竞争优势股票C
7155,银河中债央企20债券指数
7165,华夏中债1-3年政金债指数A
7166,华夏中债1-3年政金债指数
7186,华夏中债3-5年政金债指数
7187,华夏中债3-5年政金债指数
7230,兴全沪深300指数(LOF
7252,广发中债农发债总指数A
7253,广发中债农发债总指数C
7275,银河沪深300指数增强A
7276,银河沪深300指数增强C
7280,上投摩根日本精选股票(QD
7287,合煦智远消费主题股票发起式
7288,合煦智远消费主题股票发起式
7324,鑫元中债1-3年国开债指数
7325,鑫元中债1-3年国开债指数
7366,易方达中债3-5年政金融债指数A
7367,易方达中债3-5年政金融债指数C
7386,浙商中证500指数增强C
7404,华宝沪深300指数增强C
7405,华宝中证100指数C
7413,长城中证500指数增强C
7448,长信沪深300指数增强C
7455,富国蓝筹精选股票(QDII
7464,交银创业板50指数A
7465,交银创业板50指数C
7470,博道叁佰智航股票A
7471,博道叁佰智航股票C
7505,华夏AH经济蓝筹股票A
7506,华夏AH经济蓝筹股票C
7512,工银沪港深股票C
7523,汇添富内需增长股票A
7524,汇添富内需增长股票C
7548,易方达ESG责任投资股票
7580,宝盈中证100指数增强C
7590,华宝绿色领先股票
7593,鹏扬中证500质量成长指数
7594,鹏扬中证500质量成长指数
7614,德邦民裕进取量化精锐股票A
7615,德邦民裕进取量化精锐股票C
7657,东方红中证竞争力指数A
7658,东方红中证竞争力指数C
7664,永赢创业板指数发起式A
7665,永赢创业板指数发起式C
7671,建信中证红利潜力指数A
7672,建信中证红利潜力指数C
7674,工银产业升级股票A
7675,工银产业升级股票C
7685,华商电子行业量化股票
7750,广发优势增长股票
7794,申万菱信中证500指数优选
7795,申万菱信中证500指数增强
7798,申万中证申万新兴健康产业指数C
7799,申万菱信中小板指数C
7800,申万菱信沪深300价值指数
7801,大成中证红利指数C
7804,申万菱信沪深300指数增强C
7806,建信MSCI中国A股指数增
7807,建信MSCI中国A股指数增
7831,博道伍佰智航股票A
7832,博道伍佰智航股票C
7844,华宝标普油气上游股票人民币
7846,华富中债-0-5年中高等级信用债指数A
7847,华富中债-0-5年中高等级信用债指数C
7853,华商计算机行业量化股票
7903,长城量化小盘股票
7943,富安达中证500指数增强
7946,大成中债1-3年国开债指数A
7947,大成中债1-3年国开债指数C
7950,招商量化精选股票C
7952,招商财经大数据股票C
7962,博时中债3-5政金融债指数
7963,博时中债3-5政金融债指数
7965,民生加银品质消费股票A
7966,民生加银品质消费股票C
7994,华夏中证500指数增强A
7995,华夏中证500指数增强C
8009,华商高端装备制造股票
8015,嘉实中债3-5年国开债指数
8016,嘉实中债3-5年国开债指数
8042,兴业中证银行50金融债指数A
8043,兴业中证银行50金融债指数C
8073,招商中债-1-3年央企债券指数A
8074,招商中债-1-3年央企债券指数C
8075,招商核心优选股票A
8076,招商核心优选股票C
8084,海富通先进制造股票C
8085,海富通先进制造股票A
8107,华商医药医疗行业股票
8112,中泰中证500指数增强A
8113,中泰中证500指数增强C
8124,中邮中证500指数增强C
8128,湘财长源股票型A
8129,湘财长源股票型C
8134,鹏华优选价值股票
8166,工银消费股票A
8167,工银消费股票C
8177,建信高股息主题股票
8184,新华沪深300指数增强C
8220,兴业中证国有企业指数增强C
8234,光大保德信消费主题股票
8261,招商研究优选股票A
8262,招商研究优选股票C
8264,南方ESG股票A
8265,南方ESG股票C
8283,易方达金融行业股票
8286,易方达研究精选股票
8303,宝盈龙头优选股票A
8304,宝盈龙头优选股票C
8402,中泰中证可转债及可交债指数
8403,中泰中证可转债及可交债指数
8410,长盛价值发现股票
8436,长信中证转债及可交换债50指数C
8574,中加1-3年政金债指数
8592,天弘沪深300指数增强A
8593,天弘沪深300指数增强C
8682,富国中证红利指数增强C
8706,建信富时100指数(QDI
8707,建信富时100指数(QDI
8708,建信富时100指数(QDII)美元现汇C
8763,天弘越南市场股票(QDII
8764,天弘越南市场股票(QDII
8778,嘉实中证500指数增强A
8779,嘉实中证500指数增强C
8854,南方内需增长两年股票A
8855,南方内需增长两年股票C
8860,民生加银龙头优选股票
8928,泰达消费红利指数A
8929,泰达消费红利指数C
8956,鹏华中债3-5年国开债指数A
8957,鹏华中债3-5年国开债指数
8958,嘉实回报精选股票
8972,大成恒生综合中小型股指数C
8973,大成中华沪深港300指数(
9017,银华港股通精选股票发起式
9106,嘉合同顺智选股票A
9107,嘉合同顺智选股票C
9126,嘉实基础产业优选股票A
9127,嘉实基础产业优选股票C
9162,富国医药成长30股票
9163,广发医疗保健股票C
9239,融通人工智能指数(LOF)C
9265,易方达消费精选股票
20011,国泰沪深300指数A
40002,华安中国A股增强指数
40018,华安香港精选股票(QDII
40021,华安大中华升级股票
40046,华安纳斯达克100指数
40047,华安纳斯达克100指数现钞
40048,华安纳斯达克100指数现汇
50002,博时沪深300指数A
70012,嘉实海外中国股票混合
90010,大成中证红利指数A
96001,大成标普500等权重指数
100032,富国中证红利指数增强A
100038,富国沪深300指数增强
110003,易方达上证50指数A
110022,易方达消费行业股票
118001,易方达亚洲精选股票
118002,易方达标普消费品指数A
150012,国联安双禧A中证100指数
150013,国联安双禧B中证100指数
150028,信诚中证500指数分级A
150029,信诚中证500指数分级B
150030,银华中证等权90指数金利
150031,银华中证等权90指数鑫利
150051,信诚沪深300指数分级A
150052,信诚沪深300指数分级B
150055,工银中证500指数A
150056,工银中证500指数B
150083,广发深证100指数分级A
150084,广发深证100指数分级B
150092,诺德深证300指数分级A
150093,诺德深证300指数分级B
150104,华安沪深300指数分级A
150105,华安沪深300指数分级B
150117,国泰国证房地产行业指数分级A
150118,国泰国证房地产行业指数分级B
150135,国富中证100指数增强分级A
150136,国富中证100指数增强分级B
150143,银华中证转债指数增强分级A
150144,银华中证转债指数增强分级B
150148,信诚中证800医药指数分级A
150149,信诚中证800医药指数分级B
150150,信诚中证800有色指数分级
150151,信诚中证800有色指数分级
150152,富国创业板指数分级A
150153,富国创业板指数分级B
150157,信诚中证800金融指数分级A
150158,信诚中证800金融指数分级B
150164,东吴中证可转换债券指数分级
150165,东吴中证可转换债券指数分级
150167,银华沪深300指数分级A
150168,银华沪深300指数分级B
150169,汇添富恒生指数分级A
150170,汇添富恒生指数分级B
150175,银华恒生国企指数分级A
150176,银华恒生国企指数分级B
150181,富国中证军工指数分级A
150182,富国中证军工指数分级B
150186,申万菱信中证军工指数分级A
150187,申万菱信中证军工指数分级B
150190,新华中证环保产业指数分级A
150191,新华中证环保产业指数分级B
150194,富国中证移动互联网指数分级A
150195,富国中证移动互联网指数分级B
150205,鹏华中证国防指数分级A
150206,鹏华中证国防指数分级B
150211,富国中证新能源汽车指数分级
150212,富国中证新能源汽车指数分级B
150213,国投瑞银中证创业指数分级A
150214,国投瑞银中证创业指数分级B
150215,国泰深证TMT50指数分级
150216,国泰深证TMT50指数分级
150217,交银国证新能源指数分级A
150218,交银国证新能源指数分级B
150247,工银中证传媒指数分级A
150248,工银中证传媒指数分级B
150249,招商中证银行指数分级A
150250,招商中证银行指数分级B
150251,招商中证煤炭等权指数分级A
150252,招商中证煤炭等权指数分级B
150261,华宝中证医疗指数分级A
150262,华宝中证医疗指数分级B
150263,华宝中证1000指数分级A
150264,华宝中证1000指数分级B
150267,博时中证银行指数分级A
150268,博时中证银行指数分级B
150269,招商中证白酒指数分级A
150270,招商中证白酒指数分级B
150271,招商国证生物医药指数分级A
150272,招商国证生物医药指数分级B
150281,长盛中证金融地产指数分级A
150282,长盛中证金融地产指数分级B
150287,中融国证钢铁行业指数分级A
150288,中融国证钢铁行业指数分级B
150289,中融中证煤炭指数分级A
150290,中融中证煤炭指数分级B
150291,中融中证银行指数分级A
150292,中融中证银行指数分级B
150293,南方中证高铁产业指数分级A
150294,南方中证高铁产业指数分级B
150297,南方中证互联网指数分级A
150298,南方中证互联网指数分级B
150299,华安中证银行指数分级A
150300,华安中证银行指数分级B
150303,华安创业板50指数分级A
150304,华安创业板50指数分级B
150307,富国中证体育产业指数分级A
150308,富国中证体育产业指数分级B
150309,信诚中证信息安全指数分级A
150310,信诚中证信息安全指数分级B
150311,信诚中证智能家居指数分级A
150312,信诚中证智能家居指数分级B
150315,富国中证工业4.0指数分级
150316,富国中证工业4.0指数分级B
150317,交银中证互联网金融指数分级A
150318,交银中证互联网金融指数分级B
150321,富国中证煤炭指数分级A
150322,富国中证煤炭指数分级B
150323,工银中证环保产业指数分级A
150324,工银中证环保产业指数分级B
150325,工银中证高铁产业指数分级A
150326,工银中证高铁产业指数分级B
150327,工银中证新能源指数分级A
150328,工银中证新能源指数分级B
150329,方正富邦保险主题指数分级A
150330,方正富邦保险主题指数分级B
160121,南方金砖四国指数(QDII
160125,南方香港优选股票
160133,南方天元新产业股票(LOF)
160135,南方中证高铁产业指数分级
160136,南方中证国有企业改革指数分
160137,南方中证互联网指数分级
160213,国泰纳斯达克100指数
160218,国泰国证房地产行业指数分级
160219,国泰国证医药卫生行业指数分
160221,国泰国证有色金属行业指数分级
160222,国泰国证食品饮料行业指数分级
160223,国泰创业板指数(LOF)
160224,国泰深证TMT50指数分级
160225,国泰国证新能源汽车指数
160322,华夏港股通精选股票LOF
160416,华安标普全球石油指数
160417,华安沪深300指数分级
160418,华安中证银行指数分级
160419,华安中证全指证券公司指数分
160420,华安创业板50指数分级
160517,博时中证银行指数分级
160615,鹏华沪深300指数(LOF)A
160616,鹏华中证500指数(LOF)A
160630,鹏华中证国防指数分级
160643,鹏华空天军工指数(LOF)
160644,鹏华港美互联股票人民币
160716,嘉实基本面50指数(LOF)A
160720,嘉实中证企业债指数A
160721,嘉实中证企业债指数C
160725,嘉实基本面50指数(LOF
160807,长盛沪深300指数(LOF)
160814,长盛中证金融地产指数分级
160919,大成产业升级股票(LOF)
160922,大成恒生综合中小型股指数A
160924,大成恒生指数
160925,大成中华沪深港300指数(
161017,富国中证500指数(LOF)
161022,富国创业板指数分级
161024,富国中证军工指数分级
161025,富国中证移动互联网指数分级
161026,富国中证国有企业改革指数分级
161027,富国中证全指证券公司指数分级
161028,富国中证新能源汽车指数分级
161029,富国中证银行指数
161030,富国中证体育产业指数分级
161031,富国中证工业4.0指数分级
161032,富国中证煤炭指数分级
161035,富国中证医药主题指数增强
161036,富国中证娱乐主题指数增强型
161037,富国中证高端制造指数增强型
161039,富国中证1000指数增强
161118,易方达中小板指数(LOF)
161124,易方达香港小型股指数A
161125,易方达标普500指数人民币
161207,国投瑞银沪深300指数分级
161213,国投瑞银中证消费服务指数
161217,国投瑞银中证资源指数
161223,国投瑞银中证创业指数分级
161227,国投瑞银深证100指数
161229,国投瑞银中国价值发现股票
161604,融通深证100指数A
161607,融通巨潮100指数A(LOF)
161612,融通深证成份指数A
161613,融通创业板指数A
161631,融通人工智能指数(LOF)
161714,招商标普金砖四国指数
161718,招商沪深300高贝塔指数分
161720,招商中证全指证券公司指数分级
161723,招商中证银行指数分级
161724,招商中证煤炭等权指数分级
161725,招商中证白酒指数分级
161726,招商国证生物医药指数分级
161811,银华沪深300指数分级
161812,银华深证100指数分级
161816,银华中证等权90指数分级
161819,银华中证内地资源指数分级
161826,银华中证转债指数增强分级
161831,银华恒生国企指数分级
161907,万家中证红利指数(LOF)
162107,金鹰量化精选股票(LOF)
162208,泰达宏利首选企业股票
162213,泰达宏利沪深300指数增强
162216,泰达中证500指数增强(LOF)
162307,海富通中证100指数
162411,华宝标普油气上游股票人民币
162412,华宝中证医疗指数分级
162413,华宝中证1000指数分级
162509,国联安双禧中证100指数
162714,广发深证100指数分级
162719,广发道琼斯石油指数人民币A
162907,泰信基本面400指数分级
163110,申万菱信量化小盘股票
163111,申万菱信中小板指数(LOF)A
163114,申万菱信中证环保产业指数分
163115,申万菱信中证军工指数分级
163119,申万中证申万新兴健康产业指数A
163209,诺安创业板指数增强(LOF
163407,兴全沪深300指数(LOF
163808,中银中证100指数增强
163821,中银沪深300等权重指数
164304,新华中证环保产业指数分级
164508,国富中证100指数增强(LOF)
164705,汇添富恒生指数分级
164811,工银中证京津冀协同发展指数A
164818,工银中证传媒指数分级
164819,工银中证环保产业指数分级
164820,工银中证高铁产业指数分级
164821,工银中证新能源指数分级
164825,工银中证京津冀协同发展指数C
164905,交银国证新能源指数分级
164906,交银中证海外中国互联网指数
164907,交银中证互联网金融指数分级
165309,建信沪深300指数(LOF)
165310,建信双利分级股票
165511,信诚中证500指数分级
165515,信诚沪深300指数分级
165519,信诚中证800医药指数分级
165520,信诚中证800有色指数分级
165521,信诚中证800金融指数分级
165523,信诚中证信息安全指数分级
165524,信诚中证智能家居指数分级
165525,信诚中证基建工程指数LOF
165707,诺德深证300指数分级
165809,东吴中证可转换债券指数分级
166802,浙商沪深300指数增强
167301,方正富邦保险主题指数分级
167506,安信深圳科技指数(LOF)
167507,安信深圳科技指数(LOF)C
167601,国金沪深300指数增强
167702,德邦量化优选股票(LOF)
167703,德邦量化优选股票(LOF)
167705,德邦量化新锐股票A
167706,德邦量化新锐股票C
168203,中融国证钢铁行业指数分级
168204,中融中证煤炭指数分级
168205,中融中证银行指数分级
168701,合煦智远金融科技指数(LOF)A
168702,合煦智远金融科技指数(LO
180003,银华-道琼斯88指数A
200002,长城久泰沪深300指数A
202211,南方中证100指数A
206012,鹏华价值精选股票
213010,宝盈中证100指数增强A
217016,招商深证100指数A
217027,招商央视财经50指数A
233010,大摩深证300指数增强
240014,华宝中证100指数A
270023,广发全球精选股票(QDII)
270042,广发纳斯达克100指数A
290010,泰信中证200指数
310318,申万菱信沪深300指数增强
310398,申万菱信沪深300价值指数
320010,诺安中证100指数
320014,诺安沪深300指数增强
320020,诺安策略精选股票
320022,诺安研究精选股票
340006,兴全全球视野股票
360001,光大量化股票
370023,上投摩根中证消费服务指数
376510,上投摩根大盘蓝筹股票
399001,中海上证50指数增强
399011,中海医疗保健主题股票
410008,华富中证100指数
410010,华富中小板指数增强
450008,国富沪深300指数增强
450009,国富中小盘股票
457001,国富亚洲机会股票(QDII)
470007,汇添富上证综合指数
481009,工银沪深300指数A
486001,工银全球股票(QDII)
486002,工银全球精选股票(QDII
501005,汇添富中证精准医疗指数A
501006,汇添富中证精准医疗指数C
501007,汇添富中证互联网医疗指数A
501008,汇添富中证互联网医疗指数C
501009,汇添富中证生物科技指数A
501010,汇添富中证生物科技指数C
501011,汇添富中证中药指数(LOF)A
501012,汇添富中证中药指数(LOF)C
501016,国泰中证申万证券行业指数
501019,国泰国证航天军工指数
501023,鹏华香港中小企业指数LOF
501025,鹏华香港银行指数(LOF)
501029,华宝标普中国A股红利机会指数A
501030,汇添富中证环境治理指数A
501031,汇添富中证环境治理指数C
501043,汇添富沪深300指数A
501045,汇添富沪深300指数C
501047,汇添富中证全指证券公司指数
501048,汇添富中证全指证券公司指数
501050,华夏上证50AH优选指数A
501060,中金优选300指数(LOF
501061,中金优选300指数(LOF
